EAN,Article Libellé Long,PAHT,PVC,PV Mag,TVA en %,Quantité vendue *,Stock en quantité,File_Index,Date,Month,Year,Year_Month,Buying Cost without Taxes,Buying Cost with Taxes,Revenue,Profit
3046920011488,250G CALENDRIER CHAMPS EL,10.789999961853027,11.789999961853027,11.789999961853027,0.054999999701976776,0.0,0,0,2024-01-06,1,2024,2024_01,0.0,0.0,0.0,0.0
3046920012294,211G CALENDRIER AVENT TED,9.640000343322754,10.989999771118164,10.989999771118164,0.054999999701976776,0.0,0,0,2024-01-06,1,2024,2024_01,0.0,0.0,0.0,0.0
4000539766145,170G CALENDRIER DE LAVENT,8.239999771118164,9.449999809265137,9.449999809265137,0.054999999701976776,0.0,0,0,2024-01-06,1,2024,2024_01,0.0,0.0,0.0,0.0
3046920012034,130G LINDT OURS LT CER C,4.909999847412109,5.690000057220459,5.690000057220459,0.054999999701976776,0.0,0,0,2024-01-06,1,2024,2024_01,0.0,0.0,0.0,0.0
3046920012089,137G SACH OURS TEDDY LAIT,4.909999847412109,5.690000057220459,5.690000057220459,0.054999999701976776,0.0,0,0,2024-01-06,1,2024,2024_01,0.0,0.0,0.0,0.0
4000539669804,LINDT LAPIN LAIT NOISETTE,3.380000114440918,3.8499999046325684,3.8499999046325684,0.20000000298023224,0.0,102,0,2024-01-06,1,2024,2024_01,0.0,0.0,0.0,0.0
4000539697807,LAPIN OR LAIT FLEURS 100G,3.190000057220459,2.299999952316284,2.299999952316284,0.20000000298023224,0.0,0,0,2024-01-06,1,2024,2024_01,0.0,0.0,0.0,0.0
4000539647000,LINDT POUSSIN LAIT MOULAG,2.759999990463257,3.700000047683716,3.490000009536743,0.20000000298023224,0.0,0,0,2024-01-06,1,2024,2024_01,0.0,0.0,0.0,0.0
3046920045346,LINDT SENS FT MYRTIL/ACAI,1.7999999523162842,1.9900000095367432,1.9900000095367432,0.054999999701976776,0.0,0,0,2024-01-06,1,2024,2024_01,0.0,0.0,0.0,0.0
8013108699504,200G PATE A TARTINER 25%,4.309999942779541,4.989999771118164,4.989999771118164,0.054999999701976776,0.0,0,1,2024-01-13,1,2024,2024_01,0.0,0.0,0.0,0.0
3046920021043,200G DESSERT NR 70% INTEN,2.5,3.25,3.25,0.054999999701976776,0.0,17,1,2024-01-13,1,2024,2024_01,0.0,0.0,0.0,0.0
3046920026666,DESSERT NR EXTRA FONDANT,1.9199999570846558,2.190000057220459,2.190000057220459,0.054999999701976776,0.0,0,1,2024-01-13,1,2024,2024_01,0.0,0.0,0.0,0.0
3046920026826,A CUISINER 70% CACAO 180G,1.7899999618530273,2.5799999237060547,2.5799999237060547,0.054999999701976776,0.0,0,1,2024-01-13,1,2024,2024_01,0.0,0.0,0.0,0.0
3046920021463,200GX2 DESSERT NR 70% INT,4.789999961853027,5.690000057220459,5.690000057220459,0.054999999701976776,0.0,24,1,2024-01-13,1,2024,2024_01,0.0,0.0,0.0,0.0
3046920013918,3X100G M.CHOCOLATIER NR,3.6600000858306885,3.5899999141693115,3.5899999141693115,0.054999999701976776,20.0,14,1,2024-01-13,1,2024,2024_01,73.2,77.23,71.8,-5.430000000000007
3046920010047,LINDT EXCELLENCE NOIR 78%,1.7100000381469727,2.0899999141693115,2.0899999141693115,0.054999999701976776,15.0,183,1,2024-01-13,1,2024,2024_01,25.65,27.06,31.35,4.290000000000003
3046920010603,EXCELL.NOIR FRAMBOIS.100G,1.909999966621399,1.850000023841858,1.850000023841858,0.054999999701976776,5.0,21,1,2024-01-13,1,2024,2024_01,9.55,10.08,9.25,-0.8300000000000001
3046920013789,100G EXCELLENCE DENTELLE,2.109999895095825,2.0899999141693115,2.0899999141693115,0.054999999701976776,2.0,10,1,2024-01-13,1,2024,2024_01,4.22,4.45,4.18,-0.27000000000000046
3046920014281,100G EXCELLENCE GAUFRETTE,2.109999895095825,2.1500000953674316,2.1500000953674316,0.054999999701976776,4.0,2,1,2024-01-13,1,2024,2024_01,8.44,8.9,8.6,-0.3000000000000007
3046920014359,100G EXCELLENCE NR CACAO,2.0,2.190000057220459,2.190000057220459,0.054999999701976776,4.0,12,1,2024-01-13,1,2024,2024_01,8.0,8.44,8.76,0.3200000000000003
3046920016384,EXC NR70% ED LIMITEE 100G,1.4600000381469727,1.399999976158142,1.9900000095367432,0.054999999701976776,0.0,0,1,2024-01-13,1,2024,2024_01,0.0,0.0,0.0,0.0
3046920017503,LINDT EXCEL.NR SESAM.100G,1.7100000381469727,1.9900000095367432,1.9900000095367432,0.054999999701976776,7.0,22,1,2024-01-13,1,2024,2024_01,11.97,12.63,13.93,1.299999999999999
3046920017527,LINDT EXCELL.NR PIST.100G,1.5,1.9900000095367432,1.9900000095367432,0.054999999701976776,0.0,0,1,2024-01-13,1,2024,2024_01,0.0,0.0,0.0,0.0
3046920017541,LINDT EXC NR CITR.V.100G,1.909999966621399,1.850000023841858,1.850000023841858,0.054999999701976776,0.0,28,1,2024-01-13,1,2024,2024_01,0.0,0.0,0.0,0.0
3046920017688,EXC NOIR AMANDES EFF SEL,1.7100000381469727,2.390000104904175,2.390000104904175,0.054999999701976776,0.0,8,1,2024-01-13,1,2024,2024_01,0.0,0.0,0.0,0.0
3046920020992,100G EXC NR SEL ROSE 70%,1.899999976158142,2.390000104904175,2.390000104904175,0.054999999701976776,0.0,29,1,2024-01-13,1,2024,2024_01,0.0,0.0,0.0,0.0
3046920021494,100G EXC NR NOISETTE CARA,1.7100000381469727,2.2899999618530273,2.2899999618530273,0.054999999701976776,5.0,18,1,2024-01-13,1,2024,2024_01,8.55,9.02,11.45,2.4299999999999997
3046920021647,100G EXCELLENCE 3 GRAINES,2.0,1.9900000095367432,1.9900000095367432,0.054999999701976776,0.0,10,1,2024-01-13,1,2024,2024_01,0.0,0.0,0.0,0.0
3046920022507,EXC NOIR-CARAMEL SEL 100G,1.899999976158142,1.7899999618530273,1.7899999618530273,0.054999999701976776,28.0,56,1,2024-01-13,1,2024,2024_01,53.2,56.13,50.12,-6.010000000000005
3046920022606,EXCELLENCE NOIR 85% 100G,1.899999976158142,1.7899999618530273,1.7899999618530273,0.054999999701976776,59.0,19,1,2024-01-13,1,2024,2024_01,112.1,118.27,105.61,-12.659999999999997
3046920022651,EXCELLENCE NOIR 70% 100G,1.899999976158142,1.7899999618530273,1.7899999618530273,0.054999999701976776,75.0,15,1,2024-01-13,1,2024,2024_01,142.5,150.34,134.25,-16.090000000000003
3046920022705,EXCELLENCE NR ORANGE 100G,1.7100000381469727,1.7899999618530273,1.7899999618530273,0.054999999701976776,34.0,30,1,2024-01-13,1,2024,2024_01,58.14,61.34,60.86,-0.480000000000004
3046920027267,LINDT EXCEL.NR COCO 100G,1.0800000429153442,1.4900000095367432,1.6299999952316284,0.054999999701976776,0.0,0,1,2024-01-13,1,2024,2024_01,0.0,0.0,0.0,0.0
3046920027656,LINDT EXCELLENCE NOIR 70%,1.440000057220459,1.350000023841858,1.2100000381469727,0.054999999701976776,0.0,0,1,2024-01-13,1,2024,2024_01,0.0,0.0,0.0,0.0
3046920027816,LINDT EXC NR-CITRON VT X2,3.430000066757202,2.799999952316284,2.7899999618530273,0.054999999701976776,0.0,0,1,2024-01-13,1,2024,2024_01,0.0,0.0,0.0,0.0
3046920027861,LINDT EXCEL.NR MENTH.100G,1.909999966621399,1.7899999618530273,1.7899999618530273,0.054999999701976776,2.0,21,1,2024-01-13,1,2024,2024_01,3.82,4.03,3.58,-0.4500000000000002
3046920027885,LINDT EXCEL.NR FL.SEL 100,1.909999966621399,1.7899999618530273,1.7899999618530273,0.054999999701976776,30.0,31,1,2024-01-13,1,2024,2024_01,57.3,60.45,53.7,-6.75
3046920028721,LINDT EXCELLENCE 99% 50G,1.7999999523162842,2.2899999618530273,2.2899999618530273,0.054999999701976776,9.0,14,1,2024-01-13,1,2024,2024_01,16.2,17.09,20.61,3.5199999999999996
3046920029681,100G EXC NR 85% CACAO DOU,1.7999999523162842,2.390000104904175,2.390000104904175,0.054999999701976776,15.0,29,1,2024-01-13,1,2024,2024_01,27.0,28.48,35.85,7.370000000000001
3046920029780,LINDT EXC NR 70% 100GR,1.909999966621399,1.7899999618530273,1.7899999618530273,0.054999999701976776,63.0,23,1,2024-01-13,1,2024,2024_01,120.33,126.95,112.77,-14.180000000000007
3046920030052,2X100G EXC NR SESAME,3.430000066757202,3.190000057220459,3.190000057220459,0.054999999701976776,0.0,0,1,2024-01-13,1,2024,2024_01,0.0,0.0,0.0,0.0
3046920030113,100GX2 EXC NOIR NOISETTE,3.430000066757202,3.190000057220459,3.190000057220459,0.054999999701976776,0.0,0,1,2024-01-13,1,2024,2024_01,0.0,0.0,0.0,0.0
3046920032100,LINDT EXC NR70% LT2X100G,3.3299999237060547,2.9000000953674316,2.9000000953674316,0.054999999701976776,0.0,0,1,2024-01-13,1,2024,2024_01,0.0,0.0,0.0,0.0
3046920032155,EXC.NOIR 85% LT2X100G,3.4200000762939453,3.190000057220459,3.190000057220459,0.054999999701976776,0.0,0,1,2024-01-13,1,2024,2024_01,0.0,0.0,0.0,0.0
3046920032216,EXCELLENCE NOIR LT2X100G,3.4200000762939453,3.190000057220459,3.190000057220459,0.054999999701976776,0.0,6,1,2024-01-13,1,2024,2024_01,0.0,0.0,0.0,0.0
3046920032254,EXC.NR.CARAMEL F.LT2X100G,3.3299999237060547,2.9000000953674316,2.9000000953674316,0.054999999701976776,0.0,0,1,2024-01-13,1,2024,2024_01,0.0,0.0,0.0,0.0
3046920029759,LINDT EXCELLENCE NR 90%,1.909999966621399,1.8899999856948853,1.8899999856948853,0.054999999701976776,44.0,24,1,2024-01-13,1,2024,2024_01,84.04,88.66,83.16,-5.5
3046920010283,LINDT EXC.LT EXT.FDT 100G,1.6699999570846558,1.7899999618530273,1.7899999618530273,0.20000000298023224,58.0,17,1,2024-01-13,1,2024,2024_01,96.86,116.23,103.82,-12.41000000000001
3046920010382,LINDT EXC LT CARM FDS,1.6699999570846558,2.1500000953674316,2.1500000953674316,0.20000000298023224,24.0,29,1,2024-01-13,1,2024,2024_01,40.08,48.1,51.6,3.5
3046920011501,EXCELLE.CARAM.CROQ.100G,1.2599999904632568,1.4600000381469727,1.4600000381469727,0.20000000298023224,0.0,0,1,2024-01-13,1,2024,2024_01,0.0,0.0,0.0,0.0
3046920013871,100G M.CHOCOLATIER LAIT,1.100000023841858,1.5499999523162842,1.5499999523162842,0.20000000298023224,1.0,0,1,2024-01-13,1,2024,2024_01,1.1,1.32,1.55,0.22999999999999998
3046920013925,3X100G M.CHOCOLATIER LT,3.930000066757202,4.349999904632568,4.349999904632568,0.20000000298023224,35.0,25,1,2024-01-13,1,2024,2024_01,137.55,165.06,152.25,-12.810000000000002
3046920040686,145G CREATION ROCHER COCO,2.6700000762939453,3.390000104904175,3.390000104904175,0.20000000298023224,2.0,0,1,2024-01-13,1,2024,2024_01,5.34,6.41,6.78,0.3700000000000001
3046920013895,2X100G M.CHOCO LAIT NOISE,3.069999933242798,3.75,3.75,0.20000000298023224,30.0,556,1,2024-01-13,1,2024,2024_01,92.1,110.52,112.5,1.980000000000004
3046920013949,3X100G M.CHOCOLATIER NOIS,4.599999904632568,6.590000152587891,6.590000152587891,0.20000000298023224,0.0,26,1,2024-01-13,1,2024,2024_01,0.0,0.0,0.0,0.0
3046920016605,2X110G LT ROL LT NOIS LIN,2.4000000953674316,2.990000009536743,2.990000009536743,0.20000000298023224,0.0,0,1,2024-01-13,1,2024,2024_01,0.0,0.0,0.0,0.0
3046920016773,110GX3 M.CHOCO LAIT NOISE,3.5999999046325684,4.199999809265137,4.199999809265137,0.20000000298023224,0.0,0,1,2024-01-13,1,2024,2024_01,0.0,0.0,0.0,0.0
3046920020121,LINDT LAIT NOISETTE X2,2.190000057220459,2.4000000953674316,2.4000000953674316,0.20000000298023224,0.0,0,1,2024-01-13,1,2024,2024_01,0.0,0.0,0.0,0.0
7610400066204,GDES LAIT 34% NST 150G,3.0399999618530273,4.389999866485596,4.389999866485596,0.20000000298023224,0.0,9,1,2024-01-13,1,2024,2024_01,0.0,0.0,0.0,0.0
3046920042802,LINDOR LT NOISETTES 150G,1.9600000381469727,2.8299999237060547,2.8299999237060547,0.20000000298023224,0.0,0,1,2024-01-13,1,2024,2024_01,0.0,0.0,0.0,0.0
3046920044714,LINDT RHUM RAISIN 150G,1.8200000524520874,2.490000009536743,2.4600000381469727,0.20000000298023224,0.0,0,1,2024-01-13,1,2024,2024_01,0.0,0.0,0.0,0.0
3046920045537,LINDT COULIS ORANG 70%152,1.899999976158142,2.549999952316284,2.549999952316284,0.20000000298023224,0.0,0,1,2024-01-13,1,2024,2024_01,0.0,0.0,0.0,0.0
3046920047128,LINDT CREA.MOELL.CHOCO,1.8799999952316284,2.7899999618530273,2.7899999618530273,0.20000000298023224,0.0,0,1,2024-01-13,1,2024,2024_01,0.0,0.0,0.0,0.0
7610400087803,100G LINDOR MINI CARRES N,1.7400000095367432,1.9900000095367432,1.9900000095367432,0.054999999701976776,0.0,0,1,2024-01-13,1,2024,2024_01,0.0,0.0,0.0,0.0
7610400087810,100G LINDOR MINI CARRES L,1.7400000095367432,1.9900000095367432,1.9900000095367432,0.054999999701976776,0.0,0,1,2024-01-13,1,2024,2024_01,0.0,0.0,0.0,0.0
3046920019859,LINDT MAXI PLAISIR LT NOI,2.3399999141693115,2.8499999046325684,2.8499999046325684,0.20000000298023224,0.0,0,1,2024-01-13,1,2024,2024_01,0.0,0.0,0.0,0.0
3046920020183,LINDT CREA PIST/AMAND,2.0899999141693115,3.25,3.25,0.20000000298023224,10.0,0,1,2024-01-13,1,2024,2024_01,20.9,25.08,32.5,7.420000000000002
3046920020206,225G GRANDE PRALINE LT NO,2.9200000762939453,4.849999904632568,4.849999904632568,0.20000000298023224,7.0,0,1,2024-01-13,1,2024,2024_01,20.44,24.53,33.95,9.420000000000002
3046920020213,LES GDES PRALINE NR NOISE,3.0399999618530273,4.849999904632568,4.849999904632568,0.20000000298023224,0.0,0,1,2024-01-13,1,2024,2024_01,0.0,0.0,0.0,0.0
3046920021401,GDES PRAL NR NOISETT 225G,3.0399999618530273,3.990000009536743,3.990000009536743,0.20000000298023224,0.0,0,1,2024-01-13,1,2024,2024_01,0.0,0.0,0.0,0.0
3046920021425,GDES PRALINE LT NOIS 225G,3.0399999618530273,3.990000009536743,3.990000009536743,0.20000000298023224,0.0,0,1,2024-01-13,1,2024,2024_01,0.0,0.0,0.0,0.0
3046920021630,150G CREA LT PAVLOVA FRAM,2.569999933242798,3.7899999618530273,3.7899999618530273,0.20000000298023224,2.0,12,1,2024-01-13,1,2024,2024_01,5.14,6.17,7.58,1.4100000000000001
3046920021692,150G LINDOR CARAMEL,2.3399999141693115,2.7899999618530273,2.7899999618530273,0.20000000298023224,0.0,7,1,2024-01-13,1,2024,2024_01,0.0,0.0,0.0,0.0
3046920023009,CHOCOLETTI NOISETTE 100G,1.5,1.399999976158142,1.399999976158142,0.054999999701976776,0.0,0,1,2024-01-13,1,2024,2024_01,0.0,0.0,0.0,0.0
3046920042567,150G CREA LT CREME BRULEE,2.1500000953674316,2.6500000953674316,2.6500000953674316,0.20000000298023224,11.0,25,1,2024-01-13,1,2024,2024_01,23.65,28.38,29.15,0.7699999999999996
3046920042642,CREA LT MACARON VANILLE,2.119999885559082,2.950000047683716,2.950000047683716,0.20000000298023224,0.0,0,1,2024-01-13,1,2024,2024_01,0.0,0.0,0.0,0.0
3046920042765,LINDT TAB. LINDOR NR 150G,2.2200000286102295,2.6500000953674316,2.6500000953674316,0.20000000298023224,5.0,14,1,2024-01-13,1,2024,2024_01,11.1,13.32,13.25,-0.07000000000000028
3046920042888,150G CREA ROCHER LAIT,2.0799999237060547,2.75,2.75,0.20000000298023224,8.0,15,1,2024-01-13,1,2024,2024_01,16.64,19.97,22.0,2.030000000000001
3046920042932,150G CREA ROCHER NOIR,2.1500000953674316,2.75,2.75,0.20000000298023224,8.0,20,1,2024-01-13,1,2024,2024_01,17.2,20.64,22.0,1.3599999999999994
3046920042963,LINDT LINDOR LAIT 150G,2.2200000286102295,2.549999952316284,2.549999952316284,0.20000000298023224,12.0,23,1,2024-01-13,1,2024,2024_01,26.64,31.97,30.6,-1.3699999999999974
3046920045407,TAB.CREATION LT CARA 100G,2.1500000953674316,2.5899999141693115,2.5899999141693115,0.20000000298023224,8.0,19,1,2024-01-13,1,2024,2024_01,17.2,20.64,20.72,0.0799999999999983
3046920047302,LINDT CITRON FRAPPE 150G,2.1500000953674316,2.809999942779541,2.809999942779541,0.20000000298023224,4.0,10,1,2024-01-13,1,2024,2024_01,8.6,10.32,11.24,0.9199999999999999
3046920047364,CREATION MENTHE FRAP 150G,2.1500000953674316,3.549999952316284,3.549999952316284,0.20000000298023224,1.0,18,1,2024-01-13,1,2024,2024_01,2.15,2.58,3.55,0.9699999999999998
3046920047708,150G CREA LT PRAL FEUIL,2.1500000953674316,2.690000057220459,2.690000057220459,0.20000000298023224,7.0,4,1,2024-01-13,1,2024,2024_01,15.05,18.06,18.83,0.7699999999999996
7610400084895,CHOCOLETTI LT PRALIN 100G,1.559999942779541,1.75,1.75,0.054999999701976776,20.0,36,1,2024-01-13,1,2024,2024_01,31.2,32.92,35.0,2.0799999999999983
3046920045315,SENS FT FRAMB CRANB LINDT,3.359999895095825,3.759999990463257,3.759999990463257,0.054999999701976776,0.0,0,1,2024-01-13,1,2024,2024_01,0.0,0.0,0.0,0.0
3046920047852,LINDT SENS.CRISPY CEREA,2.5,3.490000009536743,3.490000009536743,0.054999999701976776,0.0,18,1,2024-01-13,1,2024,2024_01,0.0,0.0,0.0,0.0
3046920047883,160G SENS FRUIT FRAMB CRA,2.430000066757202,3.6500000953674316,3.6500000953674316,0.054999999701976776,2.0,18,1,2024-01-13,1,2024,2024_01,4.86,5.13,7.3,2.17
3046920022408,COF EXC ASSORT CARRES176G,5.239999771118164,5.989999771118164,5.989999771118164,0.054999999701976776,0.0,0,1,2024-01-13,1,2024,2024_01,0.0,0.0,0.0,0.0
3046920071970,173G BALLOTIN CREATION,6.96999979019165,6.989999771118164,6.989999771118164,0.054999999701976776,1.0,8,1,2024-01-13,1,2024,2024_01,6.97,7.35,6.99,-0.35999999999999943
3046920071987,183G BALLOTIN CONNAISSEUR,6.980000019073486,7.989999771118164,7.989999771118164,0.054999999701976776,0.0,17,1,2024-01-13,1,2024,2024_01,0.0,0.0,0.0,0.0
7610400020206,LINDT NAPOLITAIN ASS.500G,9.699999809265137,11.789999961853027,11.789999961853027,0.054999999701976776,0.0,11,1,2024-01-13,1,2024,2024_01,0.0,0.0,0.0,0.0
8003340000350,200GR CORNET LINDOR CARAM,5.420000076293945,5.989999771118164,5.989999771118164,0.054999999701976776,0.0,3,1,2024-01-13,1,2024,2024_01,0.0,0.0,0.0,0.0
8003340073545,LINDT BL.LINDOR LAIT 200G,4.599999904632568,5.989999771118164,5.989999771118164,0.054999999701976776,0.0,0,1,2024-01-13,1,2024,2024_01,0.0,0.0,0.0,0.0
8003340090177,LINDT BL LINDOR LAIT 200G,5.420000076293945,5.989999771118164,5.989999771118164,0.054999999701976776,0.0,7,1,2024-01-13,1,2024,2024_01,0.0,0.0,0.0,0.0
8003340095363,237G BL LINDOR ASS AUTMN,5.699999809265137,5.449999809265137,5.449999809265137,0.054999999701976776,0.0,0,1,2024-01-13,1,2024,2024_01,0.0,0.0,0.0,0.0
8003340096902,237G BL LINDOR ASS,5.699999809265137,6.699999809265137,6.699999809265137,0.054999999701976776,0.0,0,1,2024-01-13,1,2024,2024_01,0.0,0.0,0.0,0.0
8003340097244,L.LINDOR ASS.CORNET 200G,5.400000095367432,6.090000152587891,6.090000152587891,0.054999999701976776,6.0,6,1,2024-01-13,1,2024,2024_01,32.4,34.18,36.54,2.3599999999999994
8013108004568,165G LINDT NUXOR LAIT,6.300000190734863,6.75,6.75,0.20000000298023224,0.0,10,1,2024-01-13,1,2024,2024_01,0.0,0.0,0.0,0.0
8013108006647,165G LINDT NUXOR ASSORTIS,6.159999847412109,6.539999961853027,6.539999961853027,0.20000000298023224,3.0,13,1,2024-01-13,1,2024,2024_01,18.48,22.18,19.62,-2.5599999999999987
3046920608503,BOUTIQ LINDOR NR NST 200U,947.5999755859375,938.0,938.0,0.054999999701976776,0.0,0,1,2024-01-13,1,2024,2024_01,0.0,0.0,0.0,0.0
3046920002493,CONNAISSEURS CROQ. 405G,13.020000457763672,15.289999961853027,15.289999961853027,0.054999999701976776,0.0,0,1,2024-01-13,1,2024,2024_01,0.0,0.0,0.0,0.0
4000539765346,100G LINDT BTE MINI PRALI,4.639999866485596,5.489999771118164,5.489999771118164,0.054999999701976776,0.0,0,1,2024-01-13,1,2024,2024_01,0.0,0.0,0.0,0.0
3046920605557,BOUT LINDOR BTKDO LT&A 10,1035.719970703125,1078.9200439453125,1078.9200439453125,0.054999999701976776,0.0,0,1,2024-01-13,1,2024,2024_01,0.0,0.0,0.0,0.0
3046920008457,CREATION MIGNARDISES 430G,10.289999961853027,12.289999961853027,12.289999961853027,0.054999999701976776,0.0,0,1,2024-01-13,1,2024,2024_01,0.0,0.0,0.0,0.0
3046920010566,LINDT CREATION COLLECTION,9.630000114440918,12.289999961853027,12.289999961853027,0.054999999701976776,0.0,0,1,2024-01-13,1,2024,2024_01,0.0,0.0,0.0,0.0
3046920011334,469G BTE CHAMPS-ELYSEES A,13.010000228881836,14.390000343322754,14.390000343322754,0.054999999701976776,9.0,0,1,2024-01-13,1,2024,2024_01,117.09,123.53,129.51,5.97999999999999
3046920011358,LINDT CHAMPS.ELYS.EDIT.OR,13.0,14.390000343322754,14.390000343322754,0.054999999701976776,15.0,0,1,2024-01-13,1,2024,2024_01,195.0,205.72,215.85,10.129999999999995
3046920011952,345G LINDT BTE PRESTIGE S,12.40999984741211,14.489999771118164,14.489999771118164,0.054999999701976776,0.0,0,1,2024-01-13,1,2024,2024_01,0.0,0.0,0.0,0.0
3046921010022,CREATION DESSERT 451G,10.270000457763672,15.489999771118164,15.489999771118164,0.054999999701976776,6.0,0,1,2024-01-13,1,2024,2024_01,61.62,65.01,92.94,27.929999999999993
3046920002004,460G CHAMPS-ELYS ED TRIOM,13.010000228881836,14.390000343322754,14.390000343322754,0.054999999701976776,0.0,0,1,2024-01-13,1,2024,2024_01,0.0,0.0,0.0,0.0
3046920002622,CHAMPS-ELYSEES NOIR BTE,13.010000228881836,14.390000343322754,14.390000343322754,0.054999999701976776,7.0,0,1,2024-01-13,1,2024,2024_01,91.07,96.08,100.73,4.650000000000006
3046920002639,400G BTE CNN NOIR SELECTI,11.819999694824219,15.289999961853027,15.289999961853027,0.054999999701976776,0.0,0,1,2024-01-13,1,2024,2024_01,0.0,0.0,0.0,0.0
3046920002677,CONNAISSEURS PRALINES BTE,13.239999771118164,13.989999771118164,13.989999771118164,0.054999999701976776,7.0,0,1,2024-01-13,1,2024,2024_01,92.68,97.78,97.93,0.15000000000000568
3046920006385,CONNAISSEURS FINS PALETS,11.300000190734863,15.289999961853027,15.289999961853027,0.054999999701976776,7.0,0,1,2024-01-13,1,2024,2024_01,79.1,83.45,107.03,23.58
3046920011341,482G BTE CHAMPS-ELYSEES L,13.010000228881836,14.390000343322754,14.390000343322754,0.054999999701976776,0.0,0,1,2024-01-13,1,2024,2024_01,0.0,0.0,0.0,0.0
3046920011525,465G CHAMPS-ELY EDIT,13.140000343322754,14.390000343322754,14.390000343322754,0.054999999701976776,1.0,0,1,2024-01-13,1,2024,2024_01,13.14,13.86,14.39,0.5300000000000011
3046920012072,LINDOR NOEL PICK & MIX 35,12.180000305175781,12.989999771118164,12.989999771118164,0.054999999701976776,0.0,0,1,2024-01-13,1,2024,2024_01,0.0,0.0,0.0,0.0
3046920001816,968G CHAMPS ELYSEES EDITI,24.850000381469727,26.989999771118164,26.989999771118164,0.054999999701976776,3.0,0,1,2024-01-13,1,2024,2024_01,74.55,78.65,80.97,2.319999999999993
3046920011372,973G CHAMPS-ELYSEES ASSOR,17.56999969482422,19.989999771118164,19.989999771118164,0.054999999701976776,0.0,0,1,2024-01-13,1,2024,2024_01,0.0,0.0,0.0,0.0
3046920008952,CHAMP-ELYSEES BTE 237G,9.59000015258789,11.6899995803833,11.6899995803833,0.054999999701976776,0.0,0,1,2024-01-13,1,2024,2024_01,0.0,0.0,0.0,0.0
3046920010580,CONN BATONNETS INCONTOUR.,9.359999656677246,9.890000343322754,9.890000343322754,0.054999999701976776,0.0,0,1,2024-01-13,1,2024,2024_01,0.0,0.0,0.0,0.0
3046920010788,CHAMPS ELYSEES BTE KDO,9.59000015258789,11.6899995803833,11.6899995803833,0.054999999701976776,0.0,0,1,2024-01-13,1,2024,2024_01,0.0,0.0,0.0,0.0
3046920608480,BOUTIQ LINDT CREAT DES 15,927.0800170898438,1122.6600341796875,1122.6600341796875,0.054999999701976776,0.0,0,1,2024-01-13,1,2024,2024_01,0.0,0.0,0.0,0.0
3046920000017,175G BAL PYRENEENS LAIT,5.559999942779541,6.989999771118164,6.989999771118164,0.054999999701976776,34.0,0,1,2024-01-13,1,2024,2024_01,189.04,199.44,237.66,38.22
3046920000031,175G BAL PYRENEENS NOIR,5.559999942779541,6.989999771118164,6.989999771118164,0.054999999701976776,0.0,0,1,2024-01-13,1,2024,2024_01,0.0,0.0,0.0,0.0
3046920000116,175G BAL PYRENEENS ASSORT,5.559999942779541,6.989999771118164,6.989999771118164,0.054999999701976776,7.0,0,1,2024-01-13,1,2024,2024_01,38.92,41.06,48.93,7.869999999999997
3046920001106,175G BALLOT PYRENEENS CAR,6.059999942779541,7.489999771118164,7.489999771118164,0.054999999701976776,0.0,0,1,2024-01-13,1,2024,2024_01,0.0,0.0,0.0,0.0
3046920011273,219G LINDT PYRENEENS EDLI,6.050000190734863,6.989999771118164,6.489999771118164,0.054999999701976776,0.0,0,1,2024-01-13,1,2024,2024_01,0.0,0.0,0.0,0.0
